start_station_id,average_duration
7945.07,234.0
7948.1,520.0
7952.02,435.0
7954.12,429.1304347826087
7957.11,248.57142857142858
7959.18,318.0
7962.01,384.0
7967.04,221.42857142857142
7970.05,378.46153846153845
7971.07,432.0
7974.01,348.0
7976.08,438.54545454545456
7979.01,229.41176470588235
7979.17,162.85714285714286
7981.16,397.77777777777777
7981.27,393.75
7983.04,195.0
7984.04,345.0
7991.01,346.6666666666667
7992.04,496.0
7995.04,261.2903225806452
7997.08,420.0
8000.02,310.0
8004.03,252.0
8005.03,348.57142857142856
8005.08,384.70588235294116
8008.03,270.0
8009.05,465.0
8012.04,333.3333333333333
8013.07,453.3333333333333
8016.07,70.34482758620689
8018.04,465.0
8018.09,380.625
8020.01,300.0
8021.11,309.6
8025.01,300.0
8029.28,468.0
8033.09,426.0
8036.05,225.0
8040.03,270.0
8041.07,373.125
8044.09,240.0
8048.01,250.0
8048.04,326.6666666666667
8049.05,408.0
8049.1,400.0
8052.01,345.0
8052.02,384.0
8054.04,501.8181818181818
8057.02,375.0
8060.01,480.0
8061.01,165.0
8064.03,345.0
8065.13,500.0
8068.01,390.0
8069.01,376.3636363636364
8072.06,360.0
8076.01,300.0
8077.07,345.0
8080.01,360.0
8081.01,270.0
8084.03,90.0
8085.05,488.57142857142856
8085.09,212.0
8085.13,360.0
8088.01,325.7142857142857
8089.05,292.17391304347825
8092.06,390.0
8096.02,228.0
8100.01,540.0
8103.05,206.66666666666666
8104.1,342.85714285714283
8107.1,295.0
8108.02,468.0
8110.04,375.0
8111.04,215.0
8111.07,388.0
8114.02,380.0
8115.01,435.0
8118.02,206.66666666666666
8119.05,372.0
8122.04,453.3333333333333
8123.02,371.25
8126.07,427.5
8129.02,540.0
8130.02,170.0
8133.08,540.0
8137.06,96.0
8138.07,220.0
8141.01,510.0
8144.09,540.0
8145.03,466.6666666666667
8149.09,340.0
8152.03,285.0
8153.1,370.0
8156.01,340.0
8156.03,480.0
8157.06,227.41935483870967
8160.03,480.0
8163.05,405.0
8167.02,360.0
8171.06,333.3333333333333
8172.07,305.45454545454544
8175.06,360.0
8179.03,438.0
8182.02,480.0
8183.02,600.0
8183.08,600.0
8186.01,440.0
8187.04,210.0
8191.01,217.5
8194.06,340.0
8194.07,336.0
8196.02,496.0
8198.05,340.0
8205.05,340.0
8206.17,280.0
8209.01,60.0
8210.01,336.0
8213.01,303.75
8216.02,510.0
8218.04,510.0
8225.05,360.0
8226.05,334.2857142857143
8226.06,280.0
8226.07,325.3333333333333
8233.01,456.0
8236.01,450.0
8241.07,390.0
8242.04,306.6666666666667
8245.03,120.0
8249.1,520.0
8254.01,492.0
8262.07,145.71428571428572
8265.09,490.0
8269.01,366.0
8277.03,510.0
8278.05,300.0
8281.06,420.0
8285.09,232.5
8285.11,265.7142857142857
8299.03,336.0
8303.06,462.85714285714283
8307.05,360.0
8316.02,364.61538461538464
8319.01,420.0
8320.01,339.2307692307692
8323.05,420.0
8327.15,600.0
8336.02,309.72972972972974
8340.05,360.0
8344.09,408.0
8353.02,540.0
8353.09,500.0
8356.02,470.0
8356.04,420.0
8358.03,412.94117647058823
8358.1,405.0
8362.09,255.0
8366.07,495.0
8379.07,120.0
8381.04,320.0
8384.03,450.0
8397.02,420.0
8399.06,252.0
8403.02,351.42857142857144
8407.03,420.0
8416.07,391.30434782608694
8416.1,180.0
8425.01,390.0
8428.03,300.0
8432.04,480.0
8435.06,240.0
8441.01,285.0
8441.05,235.3846153846154
8453.14,346.6666666666667
8456.02,393.3333333333333
8458.03,268.57142857142856
8462.09,300.0
8465.01,394.2857142857143
8469.01,411.42857142857144
8472.06,392.72727272727275
8472.08,600.0
8474.02,342.3529411764706
8478.11,240.0
8483.02,433.3333333333333
8491.07,282.85714285714283
8496.01,240.0
8500.01,180.0
8507.02,180.0
8510.02,348.0
8511.08,392.0
8514.05,280.0
8520.01,272.3076923076923
8528.05,280.0
8532.03,337.5
8535.01,223.63636363636363
8535.09,360.0
8543.01,324.0
8546.06,366.6666666666667
8547.04,260.0
8550.01,341.25
8550.04,320.0
8555.05,231.72413793103448
8563.06,227.64705882352942
8566.05,348.8888888888889
8571.02,381.6
8575.02,267.90697674418607
8579.03,378.75
8579.05,162.85714285714286
8579.09,252.0
8582.02,252.0
8582.09,412.5
8583.02,235.3846153846154
8586.09,324.61538461538464
8590.01,368.93617021276594
8594.02,312.0
8597.01,300.0
8601.04,260.0
8605.06,316.3636363636364
8613.09,198.46153846153845
8615.01,283.6363636363636
8619.02,276.6666666666667
8624.01,240.0
8631.03,240.0
8632.07,312.0
8635.08,214.6153846153846
8636.04,480.0
8639.01,351.42857142857144
8643.01,365.0
8646.02,340.0
8647.07,230.0
8649.03,308.57142857142856
8650.11,390.0
8653.09,168.0
8655.02,444.0
8664.06,345.0
8665.02,380.0
8665.09,308.3720930232558
8667.01,252.85714285714286
8676.01,465.0
8679.03,280.0
8682.06,405.0
8699.01,378.0
8703.05,258.46153846153845
8707.01,312.0
8711.02,497.6470588235294
8715.01,392.0
8715.06,345.0
8717.07,320.0
8720.02,295.0
8732.04,600.0
8734.02,226.95652173913044
8734.04,330.0
8738.01,180.0
8748.02,300.0
8752.01,245.0
8766.03,240.0
8778.01,334.2857142857143
8782.01,172.5
8795.01,401.53846153846155
8795.03,330.0
8799.01,248.0
8811.01,307.5
8841.03,372.85714285714283
